0.5093683,0.6626071
0.4956511,0.5526065
0.46057823,0.6130462
0.15234992,0.27209583
0.76347554,0.6635163
0.16074778,0.61992425
0.3027068,0.46417713
0.2901721,0.5631457
0.60121405,0.478047
0.32621354,0.52117884
0.5307037,0.755517
0.6480085,0.6448957
0.47038415,0.8480844
0.46359542,0.5908484
0.63063073,0.7565614
0.6678821,0.5925298
0.5252012,0.3629921
0.7443634,0.853299
0.61788416,0.7571567
0.16293436,0.58125055
0.81410724,0.9361657
0.39561954,0.7147799
0.847333,0.7740458
0.5748742,0.7876296
0.65797555,0.6062794
0.56687576,0.46545509
0.5340047,0.628567
0.5650003,0.67874897
0.80307853,0.90377563
0.4063967,0.8213748
0.50043917,0.41905934
0.8380744,0.5666158
0.25224495,0.24293667
0.3976708,0.78100616
0.49528793,0.42331165
0.66026473,0.8443525
0.41630554,0.25340936
0.59575325,0.31572568
0.44133973,0.4773869
0.8542366,0.39757666
0.23410876,0.4633089
0.30656096,0.74198985
0.2579866,0.82138544
0.6005351,0.52585137
0.4849009,0.80357254
0.06545239,0.27937415
0.241045,0.52902967
0.75329345,0.3772635
0.1364001,0.6009154
0.062295787,0.23292652
0.48868024,0.6862986
0.36312896,0.5723764
0.7950673,0.85693294
0.4909084,0.4794567
0.7374654,0.72023314
0.43160164,0.70287675
0.39606905,0.78262764
0.46122304,0.79556715
0.24451068,0.50525194
0.19157901,0.6857991
0.529008,0.63488215
0.7019733,0.6655832
0.61186826,0.398075
0.7557812,0.7182769
0.772184,0.36183506
0.554231,0.5492366
0.22333108,0.68016106
0.5589303,0.6517888
0.22745284,0.58130544
0.5527819,0.7240029
0.5768653,0.39351273
0.17575699,0.49927863
0.7675159,0.55449665
0.55051696,0.7929226
0.29341722,0.9356217
0.40920192,0.32323492
0.5765317,0.56329197
0.18262781,0.41648382
0.36484692,0.5859347
0.3713948,0.80062526
0.20097867,0.38388446
0.29971808,0.6175383
0.36995402,0.76718014
0.856609,0.5072005
0.28416583,0.6200216
0.4794764,0.7018031
0.6191987,0.2837024
0.7133515,0.72813463
0.47032964,0.39140594
0.32430473,0.301522
0.5021063,0.5887806
0.82608736,0.79561245
0.18046051,0.5507587
0.6324994,0.43923622
0.31824043,0.6839677
0.75334567,0.7534043
0.38051933,0.65042967
0.470885,0.15519267
0.57952523,0.5640647
0.57423943,0.705521
0.28441074,0.536994
0.16212192,0.8287985
0.6924107,0.53299737
0.3880368,0.68649477
0.45915005,0.9272728
0.6171278,0.2849846
0.700261,0.20400986
0.6656355,0.73325497
0.28935385,0.33979458
0.56193393,0.71901673
0.8035881,0.6313635
0.2537173,0.67781115
0.67349887,0.8707511
0.72039837,0.7727022
0.5490286,0.31636477
0.6995139,0.32388824
0.55138254,0.5699254
0.8354754,0.5281777
0.32691276,0.57273656
0.5391371,0.63589257
0.30719098,0.6225538
0.7034654,0.49423078
0.666602,0.87636065
0.33418193,0.53045046
0.32528278,0.49466845
0.8030308,0.7462328
0.4942198,0.5288916
0.13715136,0.18817703
0.8939627,0.577002
0.5541901,0.52034456
0.45692578,0.7724992
0.6062221,0.5167077
0.23676214,0.35026434
0.6142006,0.8169728
0.4292411,0.44473174
0.9317797,0.6249898
0.34000427,0.6541966
0.2459561,0.7052915
0.54696333,0.39243385
0.6225521,0.7091444
0.7627716,0.5081393
0.63394356,0.61753744
0.42454827,0.46690184
0.6348522,0.6027119
0.3801767,0.70979786
0.11256931,0.61700696
0.6407671,0.0
0.34788528,0.345289
0.54341173,0.48517883
0.713925,0.49512017
0.5807804,0.9342207
0.034677237,0.69213706
0.5239936,0.7517665
0.66284907,0.70420235
0.6092707,0.6397273
0.18794939,0.6387299
0.33759084,0.07999962
0.2863211,0.73381
0.65838516,0.7713525
0.20451519,0.18405922
0.33626458,0.6535624
0.66980696,0.9285019
0.448908,0.6658163
0.45891732,0.33281463
0.4383233,0.48353967
0.8587631,0.66819745
0.6575488,0.6168288
0.4333056,0.63120383
0.39120933,0.3668957
0.35365483,0.60961205
0.4514745,0.4507125
0.44290873,0.7301457
0.3158627,0.6566735
0.17143084,0.39955673
0.2692843,0.8462455
0.6582388,0.5001838
0.62698585,0.6503594
0.40053812,0.5440381
0.13138008,0.60821193
0.39226362,0.33528173
0.26834944,0.8547276
0.38769403,0.40706176
0.63874245,0.32070103
0.3623233,0.6546963
0.22518209,0.5785845
0.2798319,0.59717774
0.33339974,0.23913975
0.18401158,0.37255713
