0.89699,0.4293555
0.50199264,0.8075757
0.35960013,0.7316439
0.23671128,0.5423065
0.23356046,0.7750051
0.51942855,0.9348912
0.4086443,0.71833235
0.8959321,0.2922083
0.8023192,0.4377561
0.60975397,0.6571569
0.7557673,0.29738602
0.7835794,0.5261541
0.7737468,0.57827216
0.5893255,0.88025093
0.5276142,0.624956
0.3141609,0.6103373
0.031640507,0.6256402
0.2559108,0.8696787
0.32573932,0.75200087
0.5729887,0.56774443
0.8689242,0.44403595
0.9532674,0.33038855
0.55245256,0.7846582
0.37189162,0.5948395
0.44917673,0.8928923
0.6085991,0.6420651
0.55597615,0.83400035
0.41975266,0.7158807
0.19249873,0.6089969
0.6262064,0.80398506
0.429107,0.8601735
0.5734066,0.538142
0.28777614,0.5713734
0.7466857,0.5962046
0.58516216,0.5984772
0.5657077,0.84771734
0.51371574,0.78419024
0.45819977,0.9113081
0.8070649,0.21334967
0.58722353,0.5804862
0.58450407,0.6946711
0.5141492,0.6656475
0.4060416,0.6051365
0.4360882,0.67106354
0.49223495,0.64899385
0.3387384,0.82019347
0.7163569,0.3950371
0.78878397,0.5264556
0.5204443,0.80969936
0.6244343,0.68101376
0.57699835,0.8814226
0.4619933,0.8126341
0.57376385,0.8403221
0.69906056,0.6955079
0.80303013,0.41473278
0.40998712,0.57301754
0.40283468,0.6384776
0.2776848,0.697155
0.8204105,0.4911978
0.30202362,0.92088723
0.50667065,0.60101724
0.77222204,0.54051995
0.9158806,0.24879608
0.34155405,0.64510363
0.30069518,0.76958233
0.7860192,0.4341911
0.4940665,0.8863494
0.13519183,0.7626367
0.52582055,0.7660372
0.5037328,0.7873193
0.67298746,0.66564924
0.16821222,0.7527133
0.3089741,0.6962859
0.9174842,0.20627086
0.23363595,0.66441065
0.7650481,0.48765227
0.8187129,0.5428732
0.34592548,0.65758204
0.5439449,0.80151135
0.3327674,0.8555262
0.3865876,0.59389716
0.50124,0.86682546
0.44772696,0.849883
0.83962995,0.24038112
0.70062804,0.6434434
0.45389968,0.8358892
0.39190543,0.7264358
0.55437106,0.89307153
0.46125236,0.9255719
0.7329778,0.5948456
0.43095985,0.5542725
0.9029205,0.4835284
0.27967107,0.4934149
0.6734183,0.7009766
0.7521915,0.543115
0.8319685,0.26205793
0.65864134,0.7096267
0.5922734,0.81103945
0.634887,0.7446861
0.24299623,0.8183529
0.7802271,0.53436464
0.78153366,0.6367784
0.8202324,0.59607464
0.38331538,0.90168995
0.52907383,0.7990143
0.5369331,0.7871242
0.7862354,0.3216187
0.75947595,0.5320751
0.4645506,0.8200314
0.4286794,0.90483236
0.5513223,0.6515009
0.49350214,0.8896544
0.46804962,0.8245415
0.49781367,0.9682331
0.5700914,0.8101071
0.46245837,0.92738944
0.5809796,0.8700162
0.7083552,0.5976185
0.06578769,0.6598571
0.12769261,0.62652206
0.30061513,0.6206371
0.54563725,0.62121946
0.6325318,0.6029471
0.8450871,0.38944617
0.75707793,0.55086154
0.30807495,0.6141625
0.80293715,0.47500166
0.7769808,0.44281253
0.6990359,0.6588966
0.4398982,0.702222
0.3431475,0.81466305
0.31147364,0.83615893
0.23240985,0.8558065
0.81088877,0.42318648
0.5793668,0.7598268
0.48437622,0.8235027
0.9037608,0.3979264
0.57340527,0.6818141
0.622252,0.64459896
0.2229621,0.46151108
0.500341,0.6083347
0.68308526,0.5832024
0.34566113,0.7875313
0.5785422,0.79236495
0.54910105,0.75169647
0.15056235,0.6928382
0.4068749,0.77840906
0.6987884,0.7015636
0.8461282,0.15399006
0.95314306,0.29510665
0.20599432,0.55231786
0.42524073,0.8793403
0.7682342,0.58635235
0.3993991,0.8893749
0.71889496,0.55214703
0.32147452,0.66703993
0.75833124,0.31900415
0.76879895,0.65438616
0.59718615,0.62642926
0.5927771,0.79809976
0.67136884,0.7199313
0.7211637,0.71474516
0.5911837,0.57566214
0.63370967,0.69017684
0.46782696,0.82273525
0.7993101,0.5049527
0.64616406,0.52762914
0.38398895,0.7174753
0.32855287,0.66643095
